"TimeStamp","User","App","Location","App context","Accessed Resources","Accessed Resource Locations","Action","AgentName"
"10-Sep-2026 14:59:56","finley.oakley@contoso.com","Copilot for M365 Chat",,"19:3eaf06c3-c883-6da0-af0e-dae457d25607@thread.v2","Project Plan.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Project Plan.docx","Read",""
"10-Sep-2026 15:01:19","avery.underhill@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:d4637d58-ecfc-aa63-7dfa-64165dfce894@thread.tacv2?ctx=channel","","","",""
"10-Sep-2026 15:09:26","logan.holloway@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Roadmap.pptx","Roadmap.pptx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Roadmap.pptx","Read",""
"10-Sep-2026 15:19:59","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:c64ed681-4787-ba13-607d-2e36533ad3fc@thread.v2","Policy Draft.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Policy Draft.docx","Read",""
"10-Sep-2026 15:41:39","skyler.ellison@contoso.com","Copilot for M365 Chat",,"19:ab4960df-0924-b1ba-0ee9-a59e179a407e@thread.v2","","","",""
"10-Sep-2026 16:02:01","parker.northrop@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_9367e9c3-a7ed-3791-a412-0283bb9bc9bd@thread.v2","","","",""
"10-Sep-2026 16:03:01","logan.holloway@contoso.com","Outlook",,"19:a93c176c-c5d2-8f9d-332f-f5c9ea30b0e8@thread.v2","","","",""
"10-Sep-2026 16:03:46","skyler.ellison@contoso.com","Copilot for M365 Chat",,"19:92852821-1165-63bb-e1eb-a45253cda15b@thread.v2","","","",""
"10-Sep-2026 16:15:45","parker.northrop@contoso.com","Copilot for M365 Chat",,"19:7c007692-85b1-33f7-a2fc-0b236bec486c@thread.v2","","","",""
"10-Sep-2026 16:20:21","reese.calloway@contoso.com","Stream","Stream video player","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Recordings/All Hands.mp4","","","",""
"10-Sep-2026 16:49:11","jordan.oakley@contoso.com","Copilot for M365 Chat",,"19:101643e2-db96-ccae-86dd-6d971f571c72@thread.v2","","","",""
"10-Sep-2026 16:49:58","casey.calloway@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/casey_calloway_contoso_com/Documents/Expense Summary.xlsx","Expense Summary.xlsx","https://contoso-my.sharepoint.com/personal/casey_calloway_contoso_com/Documents/Expense Summary.xlsx","Read",""
"10-Sep-2026 17:04:06","emery.northrop@contoso.com","Copilot for M365 Chat",,"19:f8fe04a0-3411-f922-c242-563a0e14cbad@thread.v2","","","",""
"10-Sep-2026 17:07:04","taylor.lockwood@contoso.com","Copilot Studio Agent",,"19:2f87fe70-2413-a2f3-9c2d-396fbb13c27a@thread.v2","","","","itHelpdesk"
"10-Sep-2026 17:22:45","skyler.sinclair@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/skyler_sinclair_contoso_com/Documents/Meeting Notes.docx","Meeting Notes.docx","https://contoso-my.sharepoint.com/personal/skyler_sinclair_contoso_com/Documents/Meeting Notes.docx","Read",""
"10-Sep-2026 17:34:08","taylor.thackeray@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:35fff261-d9eb-2ae5-6c3c-c61b0a2b551d@thread.tacv2?ctx=channel","","","",""
"10-Sep-2026 18:15:44","devon.whitlock@contoso.com","Copilot Studio Agent",,"19:05422405-7f7f-da19-b341-a572f76a720e@thread.v2","","","","itHelpdesk"
"10-Sep-2026 18:37:01","robin.garrison@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_627c7f67-708c-5a1b-fa92-78eecad9c65e@thread.v2","","","",""
"10-Sep-2026 19:01:24","reese.calloway@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Roadmap.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Read",""
"10-Sep-2026 19:17:42","robin.lockwood@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/robin_lockwood_contoso_com/Documents/Customer Briefing.pptx","Customer Briefing.pptx","https://contoso-my.sharepoint.com/personal/robin_lockwood_contoso_com/Documents/Customer Briefing.pptx","Read",""
"10-Sep-2026 19:33:03","parker.draper@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:763afbf0-66ab-c9ba-4a0c-312a4b486bf2@thread.tacv2?ctx=channel","","","",""
"10-Sep-2026 19:35:49","taylor.holloway@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:d1227278-3c90-6bc2-2487-3a9df2a9c347@thread.tacv2?ctx=channel","","","",""
"10-Sep-2026 20:07:16","logan.holloway@contoso.com","Copilot for M365 Chat",,"19:80787d10-ac62-03b8-9cad-bcaea13c38ac@thread.v2","","","",""
"10-Sep-2026 20:08:57","taylor.thackeray@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Pipeline Tracker.xlsx","Pipeline Tracker.xlsx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Pipeline Tracker.xlsx","Read",""
"10-Sep-2026 20:27:38","taylor.thackeray@contoso.com","Copilot for M365 Chat",,"19:4f2d3421-2a03-6ec7-f8e1-ff902ca472f6@thread.v2","","","",""
"10-Sep-2026 20:58:59","parker.garrison@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/parker_garrison_contoso_com/Documents/Status Update.pptx","Status Update.pptx","https://contoso-my.sharepoint.com/personal/parker_garrison_contoso_com/Documents/Status Update.pptx","Read",""
"10-Sep-2026 21:21:56","avery.iverson@contoso.com","Copilot for M365 Chat",,"19:32d3f9b1-f984-d756-c8fc-956e1b59f918@thread.v2","","","",""
"10-Sep-2026 21:26:05","robin.lockwood@contoso.com","Outlook",,"19:92491255-f43c-187a-4a26-390ae16ec874@thread.v2","","","",""
"10-Sep-2026 22:24:00","reese.calloway@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:bb2b6230-c96c-55dd-eb8d-497d3007ae2a@thread.tacv2?ctx=channel","","","",""
"10-Sep-2026 23:15:11","devon.whitlock@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Status Update.pptx","Status Update.pptx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Status Update.pptx","Read",""
"11-Sep-2026 01:10:00","taylor.holloway@contoso.com","Whiteboard",,"19:6e1e9e12-f85b-6516-3621-2372d9414ce5@thread.v2","","","",""
"11-Sep-2026 02:33:10","parker.radcliffe@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:a0ee8296-08e4-46a9-aa7e-69f7c0f8c940@thread.tacv2?ctx=channel","","","",""
"11-Sep-2026 04:46:13","parker.northrop@contoso.com","Copilot for M365 Chat",,"19:653fd17b-cbd8-ddf6-fe97-525ad81280f4@thread.v2","Proposal.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Proposal.docx","Read",""
"11-Sep-2026 04:55:29","taylor.lockwood@contoso.com","Copilot for M365 Chat",,"19:9df64e13-fe53-da8a-e5cb-201087e19993@thread.v2","Policy Draft.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Read",""
"11-Sep-2026 05:20:57","kendall.underhill@contoso.com","Copilot for M365 Chat",,"19:26f2a66d-e164-1087-660f-fe88b314ff3b@thread.v2","","","",""
"11-Sep-2026 05:21:56","taylor.thackeray@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Quarterly Review.docx","Read",""
"11-Sep-2026 10:06:48","avery.underhill@contoso.com","Outlook",,"19:286e3658-1d73-85da-5fb7-2adf55261c31@thread.v2","","","",""
"11-Sep-2026 12:37:46","finley.garrison@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:48801e54-fba7-686b-f6fd-100226f61122@thread.tacv2?ctx=channel","","","",""
"11-Sep-2026 13:19:59","finley.garrison@contoso.com","Outlook",,"19:a1e929d4-38a0-9f1b-20db-71316974e7ab@thread.v2","","","",""
"11-Sep-2026 13:28:06","skyler.sinclair@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/skyler_sinclair_contoso_com/Documents/Expense Summary.xlsx","Expense Summary.xlsx","https://contoso-my.sharepoint.com/personal/skyler_sinclair_contoso_com/Documents/Expense Summary.xlsx","Read",""
"11-Sep-2026 13:28:28","parker.garrison@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Project Plan.docx","Project Plan.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Project Plan.docx","Read",""
"11-Sep-2026 13:38:55","taylor.thackeray@contoso.com","Copilot for M365 Chat",,"19:01741367-7662-4184-8ab6-381724636c38@thread.v2","","","",""
"11-Sep-2026 13:51:43","devon.whitlock@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Policy Draft.docx","Read",""
"11-Sep-2026 14:19:44","skyler.sinclair@contoso.com","Copilot for M365 Chat",,"19:98c96da9-158d-3b03-9963-b4a48acac3fc@thread.v2","","","",""
"11-Sep-2026 14:21:16","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:475b03b8-f29d-d787-2614-73daec661f34@thread.v2","","","",""
"11-Sep-2026 14:42:57","taylor.holloway@contoso.com","Copilot for M365 Chat",,"19:148ca87a-beb3-7c46-753b-23be1bb9785f@thread.v2","","","",""
"11-Sep-2026 14:46:33","avery.underhill@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Quarterly Review.docx","Read",""
"11-Sep-2026 15:00:20","skyler.ellison@contoso.com","Copilot for M365 Chat",,"19:fb0d19c5-e7e1-e6c2-b207-75d4492e925c@thread.v2","","","",""
"11-Sep-2026 15:02:04","quinn.draper@contoso.com","Copilot for M365 Chat",,"19:095817ef-7454-69a3-5435-f51855c12147@thread.v2","","","",""
"11-Sep-2026 15:14:58","reese.calloway@contoso.com","Outlook",,"19:777865ce-8fe6-f350-c801-099891c76623@thread.v2","","","",""
"11-Sep-2026 15:26:33","casey.calloway@contoso.com","Copilot for M365 Chat",,"19:ae768a0e-015d-7d28-ea8d-61d4eb727e20@thread.v2","","","",""
"11-Sep-2026 15:28:50","parker.northrop@contoso.com","Copilot for M365 Chat",,"19:108c195a-6012-5438-caf4-4dac66799c34@thread.v2","","","",""
"11-Sep-2026 15:34:43","robin.lockwood@contoso.com","Copilot for M365 Chat",,"19:fd74d4ca-e336-a9e6-0886-b0102249575f@thread.v2","","","",""
"11-Sep-2026 15:35:59","logan.holloway@contoso.com","Copilot for M365 Chat",,"19:0bbd995b-7da9-0616-fa80-64c2ab640ce0@thread.v2","Forecast.xlsx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Forecast.xlsx","Read",""
"11-Sep-2026 15:36:30","skyler.ellison@contoso.com","Copilot for M365 Chat",,"19:f6d4ae28-9208-cb71-2ada-8b00c1bbe7f7@thread.v2","Kickoff Deck.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Kickoff Deck.pptx","Read",""
"11-Sep-2026 15:42:54","skyler.ellison@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Read",""
"11-Sep-2026 15:45:41","finley.garrison@contoso.com","Loop","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Workspace Notes.loop","","","",""
"11-Sep-2026 15:55:40","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:c387034b-47b1-d3cf-e6d5-8e393e05bc22@thread.v2","Kickoff Deck.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Kickoff Deck.pptx","Read",""
"11-Sep-2026 16:08:26","logan.holloway@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/logan_holloway_contoso_com/Documents/Project Plan.docx","Project Plan.docx","https://contoso-my.sharepoint.com/personal/logan_holloway_contoso_com/Documents/Project Plan.docx","Read",""
"11-Sep-2026 16:12:08","parker.garrison@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:79e7eeca-9077-e98c-30d6-d6308c944893@thread.tacv2?ctx=channel","","","",""
"11-Sep-2026 16:51:14","avery.underhill@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Roadmap.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Read",""
"11-Sep-2026 16:55:19","parker.radcliffe@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:c36117df-cfdf-45d3-71ab-df66b19e81d6@thread.tacv2?ctx=channel","","","",""
"11-Sep-2026 16:55:21","logan.holloway@contoso.com","Copilot for M365 Chat",,"19:95406f0c-75e2-d91d-7868-dba3942456ee@thread.v2","","","",""
"11-Sep-2026 16:57:46","finley.garrison@contoso.com","Copilot Studio Agent",,"19:f46793bd-34e6-4cf1-cfc8-e577242df409@thread.v2","","","","itHelpdesk"
"11-Sep-2026 17:11:43","taylor.lockwood@contoso.com","Copilot for M365 Chat",,"19:81f3c7f3-1668-f0fb-21e6-682f714caec6@thread.v2","Customer Briefing.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Customer Briefing.pptx","Read",""
"11-Sep-2026 18:14:00","skyler.sinclair@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/skyler_sinclair_contoso_com/Documents/Headcount Plan.xlsx","Headcount Plan.xlsx","https://contoso-my.sharepoint.com/personal/skyler_sinclair_contoso_com/Documents/Headcount Plan.xlsx","Read",""
"11-Sep-2026 18:18:38","logan.holloway@contoso.com","Copilot for M365 Chat",,"19:14bdef8c-39fa-6540-c410-91f21c7e60cf@thread.v2","Project Plan.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Project Plan.docx","Read",""
"11-Sep-2026 18:52:06","robin.garrison@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/robin_garrison_contoso_com/Documents/Kickoff Deck.pptx","Kickoff Deck.pptx","https://contoso-my.sharepoint.com/personal/robin_garrison_contoso_com/Documents/Kickoff Deck.pptx","Read",""
"11-Sep-2026 19:03:57","finley.oakley@contoso.com","Loop","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Workspace Notes.loop","","","",""
"11-Sep-2026 19:13:22","skyler.ellison@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Policy Draft.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Policy Draft.docx","Read",""
"11-Sep-2026 20:09:23","emery.northrop@contoso.com","Copilot for M365 Chat",,"19:67408151-173a-1745-f24e-75f6bbd77c74@thread.v2","","","",""
"11-Sep-2026 20:42:32","parker.northrop@contoso.com","Outlook",,"19:7c04a19d-b4b7-ea99-06c3-ac3b8590371e@thread.v2","","","",""
"11-Sep-2026 21:53:04","emery.northrop@contoso.com","Copilot for M365 Chat",,"19:3f9b0432-7329-f2bf-4ad4-e1b856b68809@thread.v2","","","",""
"11-Sep-2026 22:05:56","devon.whitlock@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:fbd3598e-15c2-a464-1fad-11378d4ecb14@unq.gbl.spaces?ctx=chat","","","",""
"11-Sep-2026 22:28:13","taylor.thackeray@contoso.com","Copilot for M365 Chat",,"19:3680ce8d-4f10-6dba-4c14-e26bb7a482b6@thread.v2","Town Hall.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Town Hall.pptx","Read",""
"11-Sep-2026 23:39:48","taylor.holloway@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:6c1ecc52-9fbc-4f05-72b5-b80c76e91f66@unq.gbl.spaces?ctx=chat","","","",""
"12-Sep-2026 13:37:08","avery.underhill@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Proposal.docx","Proposal.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Proposal.docx","Read",""
"12-Sep-2026 13:56:39","taylor.thackeray@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Town Hall.pptx","Town Hall.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Town Hall.pptx","Read",""
"12-Sep-2026 14:49:22","reese.calloway@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Expense Summary.xlsx","Expense Summary.xlsx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Expense Summary.xlsx","Read",""
"12-Sep-2026 22:17:01","finley.garrison@contoso.com","Copilot for M365 Chat",,"19:de17abd6-89b1-3fc4-060b-baa1f135153e@thread.v2","Meeting Notes.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Meeting Notes.docx","Read",""
"13-Sep-2026 13:24:01","emery.northrop@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Kickoff Deck.pptx","Kickoff Deck.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Kickoff Deck.pptx","Read",""
"13-Sep-2026 15:11:16","skyler.kingsley@contoso.com","Outlook",,"19:1588a9a4-55ab-2e5f-d206-bcf133f94fe0@thread.v2","","","",""
"13-Sep-2026 17:48:04","skyler.sinclair@contoso.com","Copilot for M365 Chat",,"19:4b3ce897-e58f-a727-e509-f121abd45690@thread.v2","","","",""
"14-Sep-2026 00:20:21","taylor.thackeray@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/taylor_thackeray_contoso_com/Documents/Policy Draft.docx","Policy Draft.docx","https://contoso-my.sharepoint.com/personal/taylor_thackeray_contoso_com/Documents/Policy Draft.docx","Read",""
"14-Sep-2026 00:39:22","taylor.holloway@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Quarterly Review.docx","Read",""
"14-Sep-2026 01:00:08","skyler.ellison@contoso.com","Outlook",,"19:25b2a909-84e4-1526-05fe-ce677d283a10@thread.v2","","","",""
"14-Sep-2026 02:08:24","skyler.ellison@contoso.com","Outlook",,"19:7ca91d79-ca14-544d-f605-d486d393b10b@thread.v2","","","",""
"14-Sep-2026 02:39:53","finley.garrison@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:6081620e-930b-e0ea-1d97-7503fd3f8d76@thread.tacv2?ctx=channel","","","",""
"14-Sep-2026 07:51:15","finley.garrison@contoso.com","Outlook",,"19:a5cd6f9b-c38f-9950-bc55-716866209cfe@thread.v2","","","",""
"14-Sep-2026 09:41:25","skyler.sinclair@contoso.com","Stream","Stream video player","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Recordings/All Hands.mp4","","","",""
"14-Sep-2026 09:53:25","logan.holloway@contoso.com","Outlook",,"19:72609f1a-2705-23cd-6bcd-5707048978c6@thread.v2","","","",""
"14-Sep-2026 09:54:02","taylor.lockwood@contoso.com","Copilot for M365 Chat",,"19:b65bf4fa-068e-f420-59d2-b521e672a9e8@thread.v2","Pipeline Tracker.xlsx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Pipeline Tracker.xlsx","Read",""
"14-Sep-2026 11:08:48","taylor.holloway@contoso.com","Copilot Studio Agent",,"19:58339420-5768-de41-31e2-14de13659916@thread.v2","","","","travelPolicy"
"14-Sep-2026 12:22:33","skyler.sinclair@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/skyler_sinclair_contoso_com/Documents/Town Hall.pptx","Town Hall.pptx","https://contoso-my.sharepoint.com/personal/skyler_sinclair_contoso_com/Documents/Town Hall.pptx","Read",""
"14-Sep-2026 12:28:41","casey.calloway@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:374a710d-8086-d158-f146-cdbd4a7706b5@thread.tacv2?ctx=channel","","","",""
